bet0_f,spe1,s,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),Ion Temp(keV),Thermal Pressure(kPa),Tor Rot(km/s),gam,om_r,gam_var,om_r_var
0.012400000000000001,1,5000000.0,2500,1,0.6,10,30,0,0,0,0.0156338,0.10521799999999999,0.0,2.0096660289258113e-34
0.012400000000000001,1,5000000.0,2500,1,0.6,10,40,0,0,0,0.015453616666666664,0.24179399999999998,7.305501449275374e-10,2.013826086956732e-09
0.012400000000000001,1,5000000.0,2500,1,0.6,10,60,0,0,0,0.0319531,0.24893200000000001,0.0,8.038664115703245e-34
0.012400000000000001,1,5000000.0,2500,1,0.9,0.5,0,0,0,0,0.005202429166666667,0.006046926666666667,1.088669566884058e-08,3.076814936231894e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,0.5,10,0,0,0,0.005064351666666667,0.0054379420833333345,6.161102979710146e-08,6.585989266259058e-07
0.012400000000000001,1,5000000.0,2500,1,0.9,0.5,20,0,0,0,0.0052161375,0.005916108333333333,1.1864567584782603e-08,5.3406893014492724e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,0.5,30,0,0,0,0.005221164583333333,0.005919626666666666,1.1682008173731885e-08,3.380351466666669e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,0.5,40,0,0,0,0.005223225000000001,0.005890325000000001,1.1694115747826087e-08,3.735583791304339e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,0.5,60,0,0,0,0.005224140416666666,0.00588436125,1.2057067691123189e-08,3.5475060375000034e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,2,0,0,0,0,0.00519426375,0.0060632795833333334,1.1261215815760878e-08,3.153543421557974e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,2,10,0,0,0,0.005130302083333333,0.005686842916666667,3.8233971191123175e-08,3.177331769519927e-07
0.012400000000000001,1,5000000.0,2500,1,0.9,2,20,0,0,0,0.005192305416666667,0.005882435000000001,1.6132567182427518e-08,3.584203549565223e-08
0.012400000000000001,1,5000000.0,2500,1,0.9,2,30,0,0,0,0.005220840833333333,0.00592055875,1.1594189407970994e-08,3.5559639766304353e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,2,40,0,0,0,0.005217342916666666,0.005898597499999999,1.1880751456340584e-08,4.492812610869568e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,2,60,0,0,0,0.005193681666666667,0.005769563750000001,2.0153601257971023e-08,6.151474285054344e-08
0.012400000000000001,1,5000000.0,2500,1,0.9,5,0,0,0,0,0.00518233,0.00595818,1.3213221373913063e-08,3.930456452173911e-08
0.012400000000000001,1,5000000.0,2500,1,0.9,5,10,0,0,0,0.004771897916666667,0.004388426666666666,1.209114688519928e-07,1.2165017020492752e-06
0.012400000000000001,1,5000000.0,2500,1,0.9,5,20,0,0,0,0.005219644583333333,0.005894761250000001,1.0525286243297074e-08,1.0175823863586943e-08
0.012400000000000001,1,5000000.0,2500,1,0.9,5,30,0,0,0,0.005200770416666667,0.00575480625,2.0384084908514463e-08,1.0663985351141309e-07
0.012400000000000001,1,5000000.0,2500,1,0.9,5,40,0,0,0,0.0052293637499999995,0.005844128333333333,1.1987100024456528e-08,1.7717793884057952e-08
0.012400000000000001,1,5000000.0,2500,1,0.9,5,60,0,0,0,0.005245027083333333,0.005878839583333334,9.686994978079716e-09,3.035350682427543e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,8,0,0,0,0,0.0051682975,0.005839202916666668,2.845881084565216e-08,1.9515679328242751e-07
0.012400000000000001,1,5000000.0,2500,1,0.9,8,10,0,0,0,0.005227824166666666,0.005939415,9.950950347101454e-09,4.573483434782613e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,8,20,0,0,0,0.0050569000000000005,0.005339121666666666,7.615473858260864e-08,7.42977328257971e-07
0.012400000000000001,1,5000000.0,2500,1,0.9,8,30,0,0,0,0.005136404583333333,0.005542168333333333,5.024818583460144e-08,4.4946234974492757e-07
0.012400000000000001,1,5000000.0,2500,1,0.9,8,40,0,0,0,0.005167461666666667,0.005615390833333333,3.748347004057974e-08,3.0613082730362323e-07
0.012400000000000001,1,5000000.0,2500,1,0.9,8,60,0,0,0,0.005245859166666668,0.00586995375,9.5283961905797e-09,3.4527750940217348e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,10,0,0,0,0,0.00513977875,0.005756325833333333,3.862724482010869e-08,2.969853983210145e-07
0.012400000000000001,1,5000000.0,2500,1,0.9,10,10,0,0,0,0.005115089583333334,0.00555192875,5.2434341995471015e-08,4.675649170201088e-07
0.012400000000000001,1,5000000.0,2500,1,0.9,10,20,0,0,0,0.005239237083333334,0.005919946666666666,9.710925308514487e-09,3.1702222144927533e-09
0.012400000000000001,1,5000000.0,2500,1,0.9,10,30,0,0,0,0.005203078333333333,0.005809772083333334,1.5139096779710148e-08,7.357825361721023e-08
0.012400000000000001,1,5000000.0,2500,1,0.9,10,40,0,0,0,0.005167267916666667,0.005632456250000001,3.50904373650362e-08,2.907130834505435e-07
0.012400000000000001,1,5000000.0,2500,1,0.9,10,60,0,0,0,0.005244310833333332,0.0058796774999999996,9.774993416666665e-09,3.097292949999995e-09
0.0143,1,5000000.0,2500,1,0.1,0.5,0,0,0,0,0.00803184,0.166607625,1.2601878260869025e-11,3.9263201086957435e-08
0.0143,1,5000000.0,2500,1,0.1,0.5,10,0,0,0,0.007540937916666666,0.16080365,2.576890642259058e-07,0.0011998180811069565
0.0143,1,5000000.0,2500,1,0.1,0.5,20,0,0,0,0.0052028029166666665,0.005937212083333333,1.1866684404166671e-08,6.295599982427531e-09
0.0143,1,5000000.0,2500,1,0.1,0.5,30,0,0,0,0.005217309166666667,0.005936865833333333,1.1660756060144944e-08,3.3497091557971044e-09
0.0143,1,5000000.0,2500,1,0.1,0.5,40,0,0,0,0.005175430416666666,0.005751515416666666,1.914135169981884e-08,8.104816146068849e-08
0.0143,1,5000000.0,2500,1,0.1,0.5,60,0,0,0,0.005179414166666667,0.005757108750000001,1.8274635825362317e-08,6.00217418722826e-08
0.0143,1,5000000.0,2500,1,0.1,2,0,0,0,0,0.058158999999999995,0.142987,5.024165072314528e-35,0.0
0.0143,1,5000000.0,2500,1,0.1,2,10,0,0,0,0.0574829,0.158318,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,2,20,0,0,0,0.0545323,0.171573,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,2,30,0,0,0,0.0504559,0.183262,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,2,40,0,0,0,0.0455592,0.193415,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,2,60,0,0,0,0.0338835,0.209229,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,5,0,0,0,0,0.10968499999999999,0.124575,2.0096660289258113e-34,0.0
0.0143,1,5000000.0,2500,1,0.1,5,10,0,0,0,0.109249,0.144564,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,5,20,0,0,0,0.106533,0.161117,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,5,30,0,0,0,0.10240900000000001,0.175396,2.0096660289258113e-34,0.0
0.0143,1,5000000.0,2500,1,0.1,5,40,0,0,0,0.0972553,0.188041,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,5,60,0,0,0,0.084577,0.209398,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,8,0,0,0,0,0.145498,0.111707,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,8,10,0,0,0,0.144637,0.135628,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,8,20,0,0,0,0.141576,0.155735,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,8,30,0,0,0,0.136858,0.17315,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,8,40,0,0,0,0.130841,0.188504,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,8,60,0,0,0,0.11567500000000001,0.214303,2.0096660289258113e-34,0.0
0.0143,1,5000000.0,2500,1,0.1,10,0,0,0,0,0.165313,0.105342,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,10,10,0,0,0,0.164029,0.131028,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,10,20,0,0,0,0.160786,0.152967,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,10,30,0,0,0,0.155847,0.1722,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,10,40,0,0,0,0.149462,0.189307,0.0,0.0
0.0143,1,5000000.0,2500,1,0.1,10,60,0,0,0,0.13298,0.218342,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,0.5,0,0,0,0,0.005831630833333333,0.08763610041666665,2.7590285299927526e-07,0.005599820528965805
0.0143,1,5000000.0,2500,1,0.3,0.5,10,0,0,0,0.005197734583333334,0.023950187083333335,9.05107589547101e-09,0.0011980889143049518
0.0143,1,5000000.0,2500,1,0.3,0.5,20,0,0,0,0.005186971249999999,0.005921654166666668,1.2597462698369581e-08,1.2520952034057985e-08
0.0143,1,5000000.0,2500,1,0.3,0.5,30,0,0,0,0.0052193874999999995,0.005932123333333333,1.142162232391306e-08,3.335674640579706e-09
0.0143,1,5000000.0,2500,1,0.3,0.5,40,0,0,0,0.005151771666666667,0.005687958333333333,2.4459115162318817e-08,1.4976662241449274e-07
0.0143,1,5000000.0,2500,1,0.3,0.5,60,0,0,0,0.00519226,0.005834605,1.4427547782608693e-08,1.7778635095652148e-08
0.0143,1,5000000.0,2500,1,0.3,2,0,0,0,0,0.0348118,0.147324,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,2,10,0,0,0,0.0347272,0.162679,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,2,20,0,0,0,0.0333015,0.17608499999999996,0.0,8.038664115703245e-34
0.0143,1,5000000.0,2500,1,0.3,2,30,0,0,0,0.0303119,0.186997,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,2,40,0,0,0,0.025760500000000002,0.195949,1.256041268078632e-35,0.0
0.0143,1,5000000.0,2500,1,0.3,2,60,0,0,0,0.0201473,0.0700291,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,5,0,0,0,0,0.0336254,0.0509847,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,5,10,0,0,0,0.0362688,0.0573736,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,5,20,0,0,0,0.0378979,0.0626154,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,5,30,0,0,0,0.0389195,0.0671382,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,5,40,0,0,0,0.0395121,0.0711552,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,5,60,0,0,0,0.0397651,0.0780864,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,8,0,0,0,0,0.059576,0.0562595,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,8,10,0,0,0,0.05968300000000001,0.0648177,5.024165072314528e-35,0.0
0.0143,1,5000000.0,2500,1,0.3,8,20,0,0,0,0.0591832,0.071434,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,8,30,0,0,0,0.0582967,0.0768093,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,8,40,0,0,0,0.0571456,0.0812996,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,8,60,0,0,0,0.054306600000000003,0.0883751,5.024165072314528e-35,0.0
0.0143,1,5000000.0,2500,1,0.3,10,0,0,0,0,0.0757223,0.057794099999999994,0.0,5.024165072314528e-35
0.0143,1,5000000.0,2500,1,0.3,10,10,0,0,0,0.0748852,0.0679953,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,10,20,0,0,0,0.073407,0.0758815,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,10,30,0,0,0,0.0714561,0.0822367,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,10,40,0,0,0,0.0691557,0.0874546,0.0,0.0
0.0143,1,5000000.0,2500,1,0.3,10,60,0,0,0,0.0638343,0.0952926,0.0,0.0
0.0143,1,5000000.0,2500,1,0.6,0.5,0,0,0,0,0.0051800008333333335,0.0060563975,1.168756520797101e-08,7.99709295869566e-09
0.0143,1,5000000.0,2500,1,0.6,0.5,10,0,0,0,0.005197647083333333,0.005957291250000001,1.247279039547102e-08,1.2266414994021744e-08
0.0143,1,5000000.0,2500,1,0.6,0.5,20,0,0,0,0.0052143025,0.005954195833333333,1.145133261956522e-08,3.390297329710149e-09
0.0143,1,5000000.0,2500,1,0.6,0.5,30,0,0,0,0.005200505,0.005854526666666668,1.3627788034782587e-08,2.4396372510144907e-08
0.0143,1,5000000.0,2500,1,0.6,0.5,40,0,0,0,0.0052134875,0.005909022083333333,1.2054431028260874e-08,3.852080965036241e-09
0.0143,1,5000000.0,2500,1,0.6,0.5,60,0,0,0,0.00522220625,0.005890022083333332,1.1884888754891301e-08,3.6403982259057936e-09
0.0143,1,5000000.0,2500,1,0.6,2,0,0,0,0,0.004660985833333333,0.02730025125,6.840748292971019e-08,9.524174300388967e-05
0.0143,1,5000000.0,2500,1,0.6,2,10,0,0,0,0.005556784166666666,0.039218858333333335,1.7901731884058773e-12,2.707434057970943e-10
0.0143,1,5000000.0,2500,1,0.6,2,20,0,0,0,0.0057250308333333345,0.044195329166666665,3.192688405796721e-13,1.2283606884057237e-10
0.0143,1,5000000.0,2500,1,0.6,2,30,0,0,0,0.005569813333333333,0.054025604166666664,2.815867275362291e-10,6.222596998188391e-08
0.0143,1,5000000.0,2500,1,0.6,2,40,0,0,0,0.00849984,0.0588514,0.0,0.0
0.0143,1,5000000.0,2500,1,0.6,2,60,0,0,0,0.0117846,0.0662506,0.0,0.0
0.0143,1,5000000.0,2500,1,0.6,5,0,0,0,0,0.014071,0.0364556,0.0,0.0
0.0143,1,5000000.0,2500,1,0.6,5,10,0,0,0,0.0164125,0.043001199999999996,0.0,5.024165072314528e-35
0.0143,1,5000000.0,2500,1,0.6,5,20,0,0,0,0.0177703,0.04859929999999999,0.0,5.024165072314528e-35
0.0143,1,5000000.0,2500,1,0.6,5,30,0,0,0,0.0186823,0.0536192,0.0,0.0
0.0143,1,5000000.0,2500,1,0.6,5,40,0,0,0,0.0193446,0.0581709,0.0,0.0
0.0143,1,5000000.0,2500,1,0.6,5,60,0,0,0,0.0200725,0.0660889,0.0,0.0
0.0143,1,5000000.0,2500,1,0.6,8,0,0,0,0,0.011655183333333333,0.048736725,5.13369116243971e-05,5.761295859760868e-05
0.0143,1,5000000.0,2500,1,0.6,8,10,0,0,0,0.019193283333333335,0.08578437083333335,2.5602433561449275e-05,0.00014028431569259057
0.0143,1,5000000.0,2500,1,0.6,8,20,0,0,0,0.018212754166666664,0.0515141875,1.2246184693840554e-07,1.3962543070652101e-07
0.0143,1,5000000.0,2500,1,0.6,8,30,0,0,0,0.01825615833333333,0.0566930625,7.753623188313702e-15,1.54891304348513e-14
0.0143,1,5000000.0,2500,1,0.6,8,40,0,0,0,0.018133,0.061099099999999996,0.0,5.024165072314528e-35
0.0143,1,5000000.0,2500,1,0.6,8,60,0,0,0,0.0293544,0.250224,0.0,0.0
0.0143,1,5000000.0,2500,1,0.6,10,0,0,0,0,0.0255973,0.0762613,0.0,0.0
0.0143,1,5000000.0,2500,1,0.6,10,10,0,0,0,0.025831000000000003,0.0887036,1.256041268078632e-35,0.0
0.0143,1,5000000.0,2500,1,0.6,10,20,0,0,0,0.0241161,0.09787059999999999,0.0,2.0096660289258113e-34
0.0143,1,5000000.0,2500,1,0.6,10,30,0,0,0,0.0211175,0.10454999999999999,0.0,2.0096660289258113e-34
0.0143,1,5000000.0,2500,1,0.6,10,40,0,0,0,0.0198670125,0.23469291666666667,2.7075057176630424e-06,3.0060632101449304e-06
0.0143,1,5000000.0,2500,1,0.6,10,60,0,0,0,0.0375524,0.243351,0.0,0.0
0.0143,1,5000000.0,2500,1,0.9,0.5,0,0,0,0,0.0051891975,0.0060716762500000005,1.1081384141304356e-08,3.987168215760865e-09
0.0143,1,5000000.0,2500,1,0.9,0.5,10,0,0,0,0.005198904166666666,0.005980073333333333,1.2340203390579705e-08,6.02741671884058e-09
0.0143,1,5000000.0,2500,1,0.9,0.5,20,0,0,0,0.00519857375,0.005927442083333334,1.27845961983696e-08,9.45970153894927e-09
0.0143,1,5000000.0,2500,1,0.9,0.5,30,0,0,0,0.005185486666666667,0.00581958875,1.6625023631884066e-08,5.3357214054891263e-08
0.0143,1,5000000.0,2500,1,0.9,0.5,40,0,0,0,0.005221449583333333,0.005915260833333334,1.1770816091123192e-08,3.4262407036231857e-09
0.0143,1,5000000.0,2500,1,0.9,0.5,60,0,0,0,0.005224749583333334,0.005888534583333333,1.1956663195471028e-08,3.4871886693840535e-09
0.0143,1,5000000.0,2500,1,0.9,2,0,0,0,0,0.00514970625,0.00594702,2.074508315489129e-08,9.86459338173914e-08
0.0143,1,5000000.0,2500,1,0.9,2,10,0,0,0,0.0052026579166666665,0.005994590833333334,1.2466672556340578e-08,5.541530034057959e-09
0.0143,1,5000000.0,2500,1,0.9,2,20,0,0,0,0.005214118333333333,0.0059591324999999995,1.1688890492753631e-08,3.796835454347825e-09
0.0143,1,5000000.0,2500,1,0.9,2,30,0,0,0,0.0052089420833333335,0.0058932333333333335,1.3850678095471005e-08,1.587915280579713e-08
0.0143,1,5000000.0,2500,1,0.9,2,40,0,0,0,0.0052190904166666665,0.005918395416666666,1.1859683256340593e-08,3.6284173476449164e-09
0.0143,1,5000000.0,2500,1,0.9,2,60,0,0,0,0.0051967816666666665,0.0058125166666666665,1.7471607771014516e-08,3.8924955136231904e-08
0.0143,1,5000000.0,2500,1,0.9,5,0,0,0,0,0.005206285000000001,0.006024519999999999,1.0212532773913038e-08,5.180879556521734e-09
0.0143,1,5000000.0,2500,1,0.9,5,10,0,0,0,0.005223848333333334,0.005975358333333333,9.963155127536248e-09,3.2846103884058006e-09
0.0143,1,5000000.0,2500,1,0.9,5,20,0,0,0,0.00517020375,0.0057211525,2.9101332450543522e-08,2.0119988405434776e-07
0.0143,1,5000000.0,2500,1,0.9,5,30,0,0,0,0.0052310162500000005,0.00590190875,1.0267901033152183e-08,5.537967541847845e-09
0.0143,1,5000000.0,2500,1,0.9,5,40,0,0,0,0.005236224166666667,0.005908273333333334,9.855139729710147e-09,3.1827776927536254e-09
0.0143,1,5000000.0,2500,1,0.9,5,60,0,0,0,0.0046119125,0.003975714583333334,4.555293406304346e-08,7.592432674085145e-07
0.0143,1,5000000.0,2500,1,0.9,8,0,0,0,0,0.005180030833333332,0.005980445416666667,1.4151530303623166e-08,4.831840518242754e-08
0.0143,1,5000000.0,2500,1,0.9,8,10,0,0,0,0.005221890416666666,0.0059495337499999995,9.980436169384048e-09,7.382282798369563e-09
0.0143,1,5000000.0,2500,1,0.9,8,20,0,0,0,0.00519820625,0.005825399583333332,1.649466944184782e-08,8.331453739547106e-08
0.0143,1,5000000.0,2500,1,0.9,8,30,0,0,0,0.0050789983333333335,0.005342197083333333,7.84227757623188e-08,7.451041276128624e-07
0.0143,1,5000000.0,2500,1,0.9,8,40,0,0,0,0.005190840416666667,0.005724420833333334,2.3295224551992737e-08,1.500258129557971e-07
0.0143,1,5000000.0,2500,1,0.9,8,60,0,0,0,0.005247473333333333,0.005881038333333334,9.5302621884058e-09,3.080075492753633e-09
0.0143,1,5000000.0,2500,1,0.9,10,0,0,0,0,0.004427932916666666,0.0035517262499999997,2.8499618491123184e-08,2.563258617896738e-07
0.0143,1,5000000.0,2500,1,0.9,10,10,0,0,0,0.005225865,0.005962315,9.989410243478268e-09,3.837772373913043e-09
0.0143,1,5000000.0,2500,1,0.9,10,20,0,0,0,0.005226116666666667,0.005940544999999999,9.94878252753624e-09,3.4932664173913135e-09
0.0143,1,5000000.0,2500,1,0.9,10,30,0,0,0,0.0052029891666666665,0.005784987083333334,1.768497146884058e-08,1.0466488404764488e-07
0.0143,1,5000000.0,2500,1,0.9,10,40,0,0,0,0.0052400075,0.00589855375,9.697665254347822e-09,3.3520223809782697e-09
0.0143,1,5000000.0,2500,1,0.9,10,60,0,0,0,0.005238224166666666,0.005876152916666666,1.000564606014493e-08,4.1938590389492756e-09
0.0162,1,5000000.0,2500,1,0.1,0.5,0,0,0,0,0.008637755416666665,0.16602466666666668,1.1451992753636378e-14,1.101449275364522e-12
0.0162,1,5000000.0,2500,1,0.1,0.5,10,0,0,0,0.00893026,0.1744949583333333,1.8347826087040287e-15,4.166666666675001e-14
0.0162,1,5000000.0,2500,1,0.1,0.5,20,0,0,0,0.005173962916666667,0.040260955833333334,2.9396791986775356e-08,0.003118295943069747
0.0162,1,5000000.0,2500,1,0.1,0.5,30,0,0,0,0.005212699166666667,0.005951568333333333,1.1790456094927522e-08,3.3558673275362254e-09
0.0162,1,5000000.0,2500,1,0.1,0.5,40,0,0,0,0.0052023,0.005930959166666666,1.217012542608696e-08,3.9155721731884e-09
0.0162,1,5000000.0,2500,1,0.1,0.5,60,0,0,0,0.005204089583333333,0.005912026666666666,1.2774820343297109e-08,4.06740159710144e-09
0.0162,1,5000000.0,2500,1,0.1,2,0,0,0,0,0.0641427,0.14118,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,2,10,0,0,0,0.0635789,0.156765,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,2,20,0,0,0,0.0607089,0.170084,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,2,30,0,0,0,0.0566392,0.18186899999999998,0.0,8.038664115703245e-34
0.0162,1,5000000.0,2500,1,0.1,2,40,0,0,0,0.0517543,0.19227399999999997,0.0,8.038664115703245e-34
0.0162,1,5000000.0,2500,1,0.1,2,60,0,0,0,0.0402359,0.208892,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,5,0,0,0,0,0.12094299999999998,0.120291,2.0096660289258113e-34,0.0
0.0162,1,5000000.0,2500,1,0.1,5,10,0,0,0,0.120273,0.141193,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,5,20,0,0,0,0.117495,0.158444,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,5,30,0,0,0,0.11338,0.173279,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,5,40,0,0,0,0.108271,0.18640200000000004,0.0,8.038664115703245e-34
0.0162,1,5000000.0,2500,1,0.1,5,60,0,0,0,0.0956666,0.208707,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,8,0,0,0,0,0.161357,0.1065,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,8,10,0,0,0,0.159764,0.131393,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,8,20,0,0,0,0.15639,0.152391,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,8,30,0,0,0,0.151544,0.17062600000000003,0.0,8.038664115703245e-34
0.0162,1,5000000.0,2500,1,0.1,8,40,0,0,0,0.14549,0.186748,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,8,60,0,0,0,0.130356,0.214075,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,10,0,0,0,0,0.183594,0.100128,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,10,10,0,0,0,0.18135500000000002,0.126554,8.038664115703245e-34,0.0
0.0162,1,5000000.0,2500,1,0.1,10,20,0,0,0,0.17767,0.149319,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,10,30,0,0,0,0.17255300000000004,0.169384,8.038664115703245e-34,0.0
0.0162,1,5000000.0,2500,1,0.1,10,40,0,0,0,0.166133,0.187323,0.0,0.0
0.0162,1,5000000.0,2500,1,0.1,10,60,0,0,0,0.149802,0.218116,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,0.5,0,0,0,0,0.0066156679166666675,0.13370104708333333,4.6098347472155787e-07,0.003660385776619151
0.0162,1,5000000.0,2500,1,0.3,0.5,10,0,0,0,0.005772118333333333,0.09138144041666667,2.0779146896231883e-07,0.006200293575328509
0.0162,1,5000000.0,2500,1,0.3,0.5,20,0,0,0,0.005199812083333334,0.005946421666666667,1.2010577304166661e-08,8.048039440579715e-09
0.0162,1,5000000.0,2500,1,0.3,0.5,30,0,0,0,0.0052082512499999995,0.005947850833333333,1.189523675923913e-08,3.54942564275362e-09
0.0162,1,5000000.0,2500,1,0.3,0.5,40,0,0,0,0.005164739166666667,0.00572922875,2.193303835579708e-08,1.1633132171576088e-07
0.0162,1,5000000.0,2500,1,0.3,0.5,60,0,0,0,0.005210036666666667,0.005865072500000001,1.298649183188406e-08,7.904090654347821e-09
0.0162,1,5000000.0,2500,1,0.3,2,0,0,0,0,0.0394927,0.145813,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,2,10,0,0,0,0.0394134,0.160788,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,2,20,0,0,0,0.0375786,0.17428999999999997,0.0,8.038664115703245e-34
0.0162,1,5000000.0,2500,1,0.3,2,30,0,0,0,0.0345759,0.185655,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,2,40,0,0,0,0.0302665,0.195084,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,2,60,0,0,0,0.023270300000000004,0.0706902,1.256041268078632e-35,0.0
0.0162,1,5000000.0,2500,1,0.3,5,0,0,0,0,0.0405065,0.0515282,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,5,10,0,0,0,0.0427334,0.0582847,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,5,20,0,0,0,0.0440732,0.0638105,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,5,30,0,0,0,0.0448709,0.0685621,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,5,40,0,0,0,0.045283,0.0727697,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,5,60,0,0,0,0.045259,0.0800133,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,8,0,0,0,0,0.0708976,0.0563625,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,8,10,0,0,0,0.0703372,0.0659396,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,8,20,0,0,0,0.0693016,0.0733262,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,8,30,0,0,0,0.0679431,0.0793011,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,8,40,0,0,0,0.0663628,0.08426669999999999,0.0,2.0096660289258113e-34
0.0162,1,5000000.0,2500,1,0.3,8,60,0,0,0,0.0627678,0.092036,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,10,0,0,0,0,0.0890844,0.0573903,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,10,10,0,0,0,0.08767580000000001,0.0687077,2.0096660289258113e-34,0.0
0.0162,1,5000000.0,2500,1,0.3,10,20,0,0,0,0.08576080000000001,0.0775572,2.0096660289258113e-34,0.0
0.0162,1,5000000.0,2500,1,0.3,10,30,0,0,0,0.0834079,0.0847488,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,10,40,0,0,0,0.080707,0.0906961,0.0,0.0
0.0162,1,5000000.0,2500,1,0.3,10,60,0,0,0,0.0745605,0.09972739999999998,0.0,2.0096660289258113e-34
0.0162,1,5000000.0,2500,1,0.6,0.5,0,0,0,0,0.00518572,0.006113106666666666,1.1175486886956529e-08,3.064857762318845e-09
0.0162,1,5000000.0,2500,1,0.6,0.5,10,0,0,0,0.005195417916666666,0.0060273587500000005,1.1824405565036244e-08,3.4032262983695634e-09
0.0162,1,5000000.0,2500,1,0.6,0.5,20,0,0,0,0.0051876029166666665,0.00591681875,1.3444573334601457e-08,2.0919298646195674e-08
0.0162,1,5000000.0,2500,1,0.6,0.5,30,0,0,0,0.005189394583333333,0.00588502875,1.3340250747644918e-08,1.962276500271737e-08
0.0162,1,5000000.0,2500,1,0.6,0.5,40,0,0,0,0.005217344583333334,0.005922131666666667,1.1831550504166655e-08,3.4896687275362437e-09
